order_id,product_id,add_to_cart_order,reordered
21378,38266,11,0
21378,15261,12,0
21378,34126,13,0
21378,5025,14,0
21378,24852,15,0
21378,26209,16,0
21378,47626,17,0
21378,4920,18,0
21378,3481,19,0
21378,11068,20,0
21378,33731,21,0
21378,40604,22,0
21378,27845,23,0
21378,651,24,0
21378,9517,25,0
21378,35734,26,0
21378,5605,27,0
21378,28999,28,0
21378,7649,29,0
21378,48857,30,0
21378,46616,31,0
21378,45445,32,0
21378,49652,33,0
21378,1939,34,0
21400,13176,1,1
21400,23593,2,1
21400,36878,3,1
21400,13351,4,0
21400,2639,5,1
21400,18926,6,0
21400,22124,7,0
21400,19156,8,0
21400,22367,9,0
21434,13176,1,1
21434,3957,2,1
21434,21903,3,1
21434,38558,4,1
21434,21174,5,1
21434,35951,6,1
21442,35628,1,1
21442,23579,2,1
21442,23273,3,1
21442,46049,4,1
21442,32959,5,1
21442,41515,6,0
21442,3717,7,1
21442,31900,8,1
21466,28437,1,1
21466,39922,2,1
21466,28204,3,1
21466,117,4,1
21466,32478,5,1
21466,16797,6,1
21466,12614,7,1
21478,20285,1,0
21478,21436,2,0
21478,11520,3,1
21478,44071,4,1
21478,36342,5,1
21478,25386,6,0
21484,45066,1,1
21484,46906,2,0
21531,27845,1,1
21531,42828,2,1
21531,13249,3,1
21531,41540,4,1
21531,43086,5,0
21531,37464,6,1
21531,4605,7,0
21531,17794,8,1
21531,21436,9,1
21531,44670,10,0
21531,1087,11,1
21531,19006,12,0
21531,7753,13,0
21531,29565,14,0
21531,44229,15,0
21531,24810,16,0
21531,41606,17,0
21531,17284,18,0
21531,3952,19,1
21571,12384,1,1
21589,260,1,0
21589,46616,2,0
21589,22164,3,0
21589,19366,4,0
21589,38656,5,0
21589,47439,6,0
21589,43957,7,0
21589,47229,8,0
21589,47788,9,0
21589,34497,10,0
21592,30795,1,1
21592,22828,2,1
21592,4793,3,1
21592,14086,4,1
21592,48795,5,1
21592,19508,6,1
21592,27881,7,1
21592,33316,8,1
21592,37552,9,1
21643,19366,1,1
21643,19057,2,1
21643,21616,3,0
21643,44632,4,1
21643,21010,5,0
21643,44359,6,0
21643,9092,7,0
21643,25005,8,0
21809,23909,1,1
21809,26384,2,1
21809,45762,3,1
21809,36411,4,1
21809,15010,5,1
21809,16357,6,1
21839,38622,1,1
21839,38274,2,1
21839,30440,3,1
21839,21526,4,1
21875,27521,1,1
21875,45007,2,1
21875,42536,3,1
21875,32585,4,1
21875,43768,5,1
21875,5764,6,1
21875,21038,7,1
21875,34050,8,1
21875,40706,9,1
21875,17807,10,1
21875,27695,11,1
21875,37276,12,1
21875,37527,13,1
21875,15487,14,1
21875,19677,15,1
21875,34243,16,1
21875,31612,17,1
21875,7559,18,1
21875,14112,19,1
21875,46611,20,1
21875,23543,21,1
21875,12456,22,0
21875,43789,23,0
21875,34126,24,1
21875,8091,25,0
21875,21195,26,0
21875,1359,27,0
21875,35725,28,0
21875,6020,29,0
21875,44126,30,0
21875,29079,31,0
21875,38061,32,1
21875,26387,33,1
21875,33862,34,0
21897,15712,1,1
21897,21137,2,1
21897,27104,3,1
21897,5603,4,0
21897,43086,5,0
21897,21174,6,1
21897,1468,7,0
21897,6292,8,0
21897,2732,9,0
21897,24810,10,0
21931,30949,1,0
21931,46676,2,0
21931,38689,3,0
21931,17600,4,1
21931,24852,5,1
21931,26790,6,1
21946,19125,1,1
21946,18382,2,1
21946,5134,3,1
21946,12970,4,0
21988,1999,1,0
21988,5438,2,1
21988,21461,3,0
21988,22176,4,0
21988,12456,5,1
21988,4920,6,0
21988,32134,7,1
21988,34262,8,1
21988,1757,9,0
21988,27093,10,0
22008,16953,1,1
22008,39581,2,1
22008,11512,3,1
22008,17758,4,1
22008,49098,5,1
22008,33655,6,1
22008,44479,7,1
22008,24852,8,1
22008,45064,9,1
22008,21641,10,1
22008,20119,11,1
22008,17191,12,1
22008,44632,13,1
22008,26620,14,1
22008,16393,15,0
22008,26646,16,0
22008,33894,17,0
22008,15989,18,0
22065,20842,1,1
22065,26751,2,1
22101,17957,1,0
22104,13197,1,0
22104,12013,2,0
22104,43892,3,0
22104,2120,4,0
22134,48857,1,1
22134,11198,2,0
22134,30489,3,1
22134,2452,4,1
22134,18719,5,1
22139,45066,1,0
22139,22935,2,1
22139,48017,3,0
22139,49075,4,1
22139,6873,5,1
22139,47008,6,0
22139,5025,7,0
22139,16797,8,1
22155,11512,1,1
22155,36189,2,1
22155,22151,3,1
22155,35221,4,1
22155,5913,5,1
22155,45061,6,1
22155,9550,7,1
22155,47209,8,0
22157,36499,1,0
22241,28572,1,1
22241,7705,2,1
22241,16744,3,0
22241,43582,4,0
22241,45,5,1
22270,18027,1,1
22270,49235,2,1
22270,3599,3,1
22270,32864,4,0
22270,30391,5,1
22270,260,6,0
22270,45066,7,0
22270,39928,8,0
22270,1244,9,0
22272,47626,1,0
22272,24390,2,0
22272,33706,3,0
22272,48679,4,0
22272,24184,5,0
22272,47209,6,0
22272,45066,7,0
22272,46667,8,0
22272,26209,9,0
22272,21903,10,0
22272,39877,11,0
22272,46969,12,0
22272,20114,13,0
22272,40836,14,0
22272,34824,15,0
22272,20052,16,0
22272,8174,17,0
22272,24964,18,0
22272,1000,19,0
22272,22827,20,0
22272,35973,21,0
22272,3339,22,0
22272,25659,23,0
22272,8518,24,0
22272,15008,25,0
22272,38231,26,0
22272,36554,27,0
22295,24852,1,1
22295,16797,2,1
22295,19057,3,1
22295,39275,4,1
22295,33816,5,1
22295,8174,6,1
22295,43758,7,1
22297,44799,1,1
22307,6184,1,1
22307,13176,2,1
22307,24441,3,1
22307,196,4,1
22337,47766,1,1
22337,21927,2,1
22337,7781,3,0
22337,18465,4,1
22337,10132,5,0
22337,40706,6,1
22337,37687,7,1
22337,46969,8,1
22337,13249,9,1
22337,9825,10,0
22337,21137,11,1
22343,24852,1,0
22343,6631,2,0
22343,34969,3,0
22343,23888,4,0
22343,9216,5,0
22357,21903,1,1
22357,10351,2,1
22357,9421,3,1
22357,22195,4,1
22357,14084,5,1
22357,19057,6,1
22357,5684,7,1
22357,13176,8,1
22357,27086,9,1
22357,149,10,1
22357,47759,11,1
22357,3583,12,1
22357,41618,13,1
22357,24010,14,1
22357,45007,15,1
22357,32387,16,1
22357,47766,17,1
22357,15872,18,1
22357,890,19,1
22357,38618,20,1
22357,4429,21,1
22357,43713,22,1
22357,31075,23,1
22357,47547,24,1
22357,47156,25,1
22357,7963,26,1
22357,31678,27,1
22357,15835,28,1
22357,27104,29,1
22360,8048,1,0
22360,13097,2,1
22410,12033,1,0
22424,13707,1,0
22424,30233,2,0
22424,28985,3,0
22424,47209,4,0
22424,30135,5,1
22424,9583,6,0
22424,34214,7,0
22424,13702,8,0
22434,21903,1,1
22434,18923,2,1
22434,19660,3,1
22434,18656,4,1
22434,23165,5,1
22434,37687,6,1
22434,33527,7,1
22434,45066,8,1
22434,11782,9,1
22434,13176,10,1
22434,40545,11,1
22434,46969,12,1
22434,34720,13,1
22434,27521,14,1
22434,25340,15,0
22434,810,16,1
22434,9092,17,1
22434,14233,18,1
22434,21614,19,1
22434,46667,20,1
22434,34969,21,1
22434,45007,22,1
22434,41065,23,1
22434,22935,24,1
22434,24964,25,1
22434,23288,26,1
22434,435,27,1
22434,46802,28,1
22483,43352,1,1
22483,31506,2,0
22543,35221,1,1
22543,38311,2,1
22543,41716,3,1
22543,33731,4,1
22543,48637,5,1
22550,39534,1,1
22550,18023,2,1
22550,13681,3,1
22585,39225,1,0
22585,29388,2,0
22585,8475,3,1
22585,27454,4,1
22585,38739,5,1
22613,16349,1,1
22613,23854,2,1
22613,38984,3,1
22613,18963,4,1
22613,20460,5,1
22613,24680,6,1
22613,5818,7,1
22613,13176,8,1
22647,40939,1,0
22647,13914,2,1
22647,38928,3,1
22679,2154,1,1
22679,3305,2,1
22679,3835,3,1
22682,30489,1,1
22682,45066,2,1
22682,24852,3,1
22682,11777,4,1
22682,29027,5,1
22682,42557,6,1
22682,17794,7,1
22682,34824,8,1
22682,44142,9,1
22682,28849,10,1
22725,44257,1,1
22725,41774,2,1
22788,26909,1,1
22788,38275,2,1
22788,3957,3,1
22804,42309,1,1
22804,24489,2,1
22804,39190,3,1
22804,18564,4,1
22804,11136,5,0
22827,7758,1,0
22827,41018,2,0
22827,30233,3,1
22827,24852,4,1
22827,22935,5,1
22827,41787,6,1
22827,28199,7,1
22827,19086,8,0
22827,16185,9,0
22827,20738,10,1
22827,12863,11,0
22827,47766,12,1
22827,17135,13,1
22831,13176,1,1
22831,12427,2,1
22832,40348,1,1
22832,44457,2,1
22832,41715,3,0
22832,196,4,1
22832,32465,5,1
22832,10673,6,0
22832,7644,7,0
22832,1845,8,0
22832,5460,9,0
22832,36650,10,0
22832,49319,11,0
22832,11123,12,0
22832,30643,13,1
22904,19078,1,1
22904,41651,2,1
22904,43962,3,1
22904,48907,4,1
22904,34483,5,1
22904,21158,6,1
22904,41273,7,1
22904,38271,8,1
22904,2202,9,1
22904,15999,10,1
22904,24269,11,1
22904,36446,12,1
22904,27011,13,1
22904,10310,14,1
22904,48433,15,1
22904,3562,16,1
22904,19025,17,1
22904,23341,18,1
22904,20302,19,1
22904,5808,20,1
22904,11985,21,0
22904,30696,22,1
22904,48875,23,0
22904,34229,24,0
22904,38233,25,0
22911,37710,1,1
22911,14086,2,1
22911,41400,3,1
22913,9626,1,1
22913,459,2,1
22913,33204,3,1
22913,42733,4,1
22913,14901,5,1
22913,853,6,1
22913,26624,7,1
22913,34134,8,1
22913,3020,9,1
22913,32569,10,1
22913,28378,11,1
22913,23023,12,1
22913,28529,13,0
22913,8214,14,0
22913,2745,15,0
22913,43629,16,0
22913,3992,17,0
22913,45692,18,1
22913,31771,19,0
22962,1712,1,1
22962,43394,2,1
22962,4957,3,1
22962,26873,4,1
22962,40706,5,1
22962,26376,6,1
22962,39947,7,1
22962,39928,8,1
22962,27966,9,1
22962,37288,10,0
22962,4605,11,0
22962,21903,12,1
22983,594,1,1
22983,21560,2,1
23029,19488,1,0
23029,2745,2,1
23029,31618,3,1
23029,30082,4,1
23029,40287,5,1
23029,40571,6,1
23029,1940,7,1
23029,16376,8,1
23063,21543,1,0
23085,37524,1,0
23085,34969,2,1
23092,36550,1,0
23092,38293,2,0
23092,4391,3,0
23092,28985,4,1
23092,14199,5,0
23119,28842,1,1
23119,47626,2,0
23119,24852,3,1
23119,26604,4,0
23119,9076,5,0
23119,20114,6,0
23119,44142,7,0
23119,5450,8,1
23119,24838,9,0
23119,38077,10,0
23119,41751,11,0
23152,42400,1,0
23152,5450,2,1
23152,5206,3,1
23152,31130,4,0
23152,46188,5,1
23152,40516,6,1
23152,44910,7,0
23152,48745,8,0
23152,39408,9,0
23152,39877,10,0
23152,46969,11,0
23152,26723,12,0
23152,30406,13,0
23152,16278,14,0
23152,30391,15,1
23152,14891,16,0
23161,26298,1,1
23161,30336,2,1
23161,43183,3,1
23161,29674,4,0
23161,26384,5,0
23161,38803,6,0
23161,4663,7,0
23161,38996,8,1
23161,49183,9,1
23161,36591,10,0
23161,44421,11,0
23161,3658,12,0
23161,9837,13,0
23161,48144,14,0
23161,33438,15,0
23161,12417,16,0
23161,24171,17,0
23161,32642,18,0
23161,40605,19,0
23161,47896,20,0
23161,33671,21,1
23161,27683,22,0
23161,31850,23,0
23161,41005,24,1
23169,17731,1,0
23169,12957,2,0
23169,47818,3,0
23169,36360,4,0
23169,4396,5,0
23169,20809,6,0
23169,25346,7,0
23169,41148,8,0
23169,27695,9,0
23169,16415,10,0
23169,48041,11,0
23169,1712,12,0
23169,17835,13,0
23169,16995,14,0
23169,33909,15,0
23169,311,16,0
23169,4149,17,0
23169,41665,18,0
23169,37453,19,0
23169,32331,20,0
23169,2050,21,0
23169,26885,22,0
23169,42460,23,0
23169,40571,24,0
23169,128,25,0
23169,21372,26,0
23169,14870,27,0
23169,49235,28,0
23169,29993,29,0
23169,30839,30,0
23169,30169,31,0
23169,79,32,0
23169,21333,33,0
23169,33632,34,0
23169,18987,35,0
23169,23909,36,0
23169,3544,37,0
23169,19130,38,0
23169,24489,39,0
23169,39559,40,0
23169,22819,41,0
23169,8149,42,0
23169,1132,43,0
23169,15923,44,0
23198,43394,1,1
23198,19322,2,1
23198,32566,3,1
23198,35504,4,1
23198,24852,5,1
23198,48600,6,1
23198,2611,7,1
23198,49215,8,1
23198,22035,9,1
23198,25466,10,1
23198,17482,11,0
23251,20367,1,0
23251,47334,2,0
23251,24489,3,1
23251,17948,4,0
23251,26201,5,0
23251,38944,6,1
23251,45302,7,0
23251,41213,8,1
23251,38689,9,1
23251,42680,10,1
23251,30850,11,1
23251,13176,12,1
23251,781,13,1
23251,18362,14,1
23251,8277,15,1
23251,26315,16,1
23251,11933,17,1
23251,34530,18,1
23251,34126,19,1
23251,23765,20,1
23251,22035,21,1
23251,31506,22,1
23251,19049,23,1
23251,33401,24,1
23251,40229,25,1
23251,46667,26,1
23251,7308,27,1
23251,31717,28,1
23251,2426,29,1
23251,15613,30,1
23251,27744,31,1
23251,12572,32,1
23251,11422,33,1
23251,19895,34,1
23251,49401,35,1
23251,4618,36,1
23251,28790,37,0
23251,2950,38,1
23251,2021,39,1
23251,28199,40,0
23251,16973,41,1
23251,29439,42,0
23251,21903,43,1
23251,16876,44,0
23284,30795,1,1
23284,11447,2,0
23284,22745,3,1
23284,20850,4,0
23284,27663,5,0
23343,46802,1,0
23348,30482,1,0
23348,8277,2,0
23348,30406,3,0
23348,16759,4,0
23348,22504,5,0
23348,43352,6,0
23348,38693,7,0
23348,25890,8,1
23348,1468,9,0
23348,5450,10,0
23348,10603,11,0
23348,43545,12,1
23348,14010,13,1
23348,35855,14,0
23348,18117,15,0
23439,29418,1,1
23439,42265,2,1
23439,33716,3,1
23439,11688,4,0
23468,13166,1,0
23468,7883,2,0
23468,18288,3,0
23473,22935,1,0
23473,20588,2,0
23473,43712,3,0
23473,35855,4,0
23473,28785,5,1
23473,18159,6,0
23473,47766,7,0
23473,31717,8,0
23473,34126,9,0
23473,43789,10,0
23473,25340,11,1
23473,35750,12,1
23506,23571,1,1
23506,47087,2,1
23506,14917,3,1
23506,16797,4,0
23506,33827,5,1
23506,15820,6,0
23506,14114,7,0
23506,8047,8,0
23506,49428,9,0
23506,32982,10,0
23587,8523,1,1
23587,23037,2,1
23587,31406,3,1
23587,33973,4,1
23587,23580,5,1
23587,28146,6,1
23587,176,7,1
23609,24852,1,1
23609,432,2,0
23609,2966,3,0
23609,11182,4,0
23609,30391,5,0
23609,26128,6,0
23609,46802,7,0
23609,44359,8,0
23609,16908,9,0
23609,46676,10,0
23609,42536,11,0
23637,24852,1,1
23637,41787,2,1
23637,21137,3,1
23637,8277,4,1
23715,24333,1,1
23715,36857,2,1
23715,25362,3,1
23715,47021,4,1
23715,13031,5,1
23715,11437,6,1
23715,9554,7,1
23715,671,8,1
23715,36724,9,1
23715,19176,10,1
23715,3935,11,1
23715,19451,12,0
23715,27554,13,1
23715,43908,14,1
23728,6971,1,1
23728,22007,2,1
23728,41593,3,1
23728,47526,4,1
23728,35652,5,1
23728,45246,6,1
23728,29987,7,0
23728,19678,8,1
23728,21616,9,1
23737,33198,1,0
23737,20015,2,1
23737,36679,3,0
23737,40078,4,0
23737,17830,5,0
23737,11352,6,1
23737,3599,7,1
23737,1700,8,1
23737,48109,9,1
23737,42300,10,1
23737,26521,11,0
23737,9807,12,0
23737,13176,13,1
23737,26047,14,1
23737,25919,15,1
23737,48620,16,1
23737,13475,17,1
23737,10189,18,1
23737,31040,19,1
23737,6638,20,1
23737,40706,21,1
23737,39877,22,1
23737,21137,23,1
23737,35530,24,1
23737,25199,25,1
23737,6489,26,1
23737,45210,27,0
23737,44643,28,0
23737,5393,29,0
23742,4461,1,0
23742,30169,2,1
23742,3339,3,1
23742,12020,4,1
23742,26209,5,1
23742,17872,6,1
23742,24852,7,1
23742,18441,8,1
23742,5262,9,1
23742,8239,10,0
23742,11071,11,1
23742,13712,12,1
23742,7387,13,0
23830,17430,1,0
23830,16797,2,1
23830,9533,3,0
23830,24852,4,1
23830,16293,5,0
23837,39877,1,0
23837,21938,2,1
23837,32465,3,1
23918,32478,1,1
23918,9387,2,1
23918,41787,3,0
23918,13575,4,1
23925,5450,1,1
23925,6962,2,0
23925,25138,3,1
23925,10243,4,0
23925,24852,5,1
23925,37646,6,1
23925,33731,7,1
23925,42030,8,1
23925,20655,9,0
23925,35547,10,1
23925,25302,11,1
23925,24838,12,1
23925,2091,13,1
23925,273,14,0
23925,34262,15,1
23937,24852,1,1
23937,34668,2,1
23937,3952,3,1
23937,21903,4,1
23937,29447,5,1
23937,6740,6,1
23937,30391,7,1
23937,13646,8,0
24032,27521,1,1
24032,5876,2,1
24032,28535,3,1
24032,43961,4,1
24032,40646,5,1
24032,39812,6,0
24032,23986,7,0
24032,45646,8,0
24032,8424,9,1
24032,39040,10,0
24035,29714,1,0
24035,18987,2,0
24035,46041,3,0
24035,24382,4,0
24035,383,5,0
24035,49481,6,0
24062,9741,1,0
24062,24852,2,0
24062,16168,3,0
24062,35202,4,0
24062,49174,5,0
24062,16363,6,0
24062,16797,7,0
24062,2391,8,0
24062,38003,9,0
24062,20327,10,0
24062,26201,11,0
24062,39275,12,0
24062,216,13,0
24082,47766,1,1
24082,24852,2,1
24082,9020,3,1
24082,12575,4,1
24082,30489,5,1
24082,7503,6,1
24082,23291,7,1
24082,21137,8,1
24082,14470,9,1
24082,8277,10,1
24082,44359,11,1
24082,1468,12,1
24082,36389,13,1
24082,46106,14,1
24082,45535,15,0
24082,4605,16,0
24082,21903,17,1
24082,10176,18,0
24082,43961,19,0
24082,14084,20,1
24082,48104,21,0
24082,38473,22,0
24082,27845,23,1
24097,34217,1,1
24097,41860,2,1
24097,27344,3,1
24097,16617,4,1
24097,26209,5,1
24097,6361,6,1
24097,47626,7,1
24097,34126,8,1
24097,10265,9,0
24097,21445,10,1
24097,39342,11,0
24147,2064,1,1
24147,9225,2,1
24147,459,3,1
24147,34565,4,1
24147,22695,5,1
24147,40376,6,1
24147,37609,7,1
24232,44813,1,1
24232,31981,2,1
24232,24852,3,1
24232,43209,4,1
24232,38739,5,1
24232,26312,6,1
24232,17122,7,1
24232,28199,8,1
24232,25686,9,1
24232,23734,10,1
24232,1176,11,1
24232,20695,12,1
24232,26882,13,1
24232,41373,14,1
24232,46842,15,1
24232,28993,16,1
24232,28911,17,1
24232,32650,18,0
24232,24382,19,1
24232,37203,20,0
24232,35068,21,1
24232,31509,22,1
24232,3895,23,0
24232,29745,24,1
24232,33967,25,1
24232,9551,26,1
24232,16020,27,1
24232,1263,28,1
24232,14280,29,0
24349,4472,1,1
24349,15536,2,1
24349,13176,3,1
24349,14999,4,1
24349,6193,5,1
24349,36259,6,1
24349,43772,7,1
24366,48726,1,0
24366,42710,2,0
24366,47029,3,0
24366,22255,4,0
24366,2825,5,0
24366,13535,6,0
24366,22312,7,0
24389,38596,1,1
24389,32850,2,0
24389,37053,3,0
24389,24184,4,1
24389,21137,5,1
24389,47766,6,1
24463,24852,1,1
24463,23236,2,0
24463,45143,3,0
24463,17872,4,1
24463,2314,5,0
24463,35108,6,1
24463,37687,7,1
24463,38996,8,0
24463,15649,9,1
24463,47766,10,1
24463,19125,11,1
24463,27845,12,1
24463,9210,13,1
24463,19811,14,1
24463,46138,15,0
24502,37067,1,1
24502,27966,2,1
24502,10908,3,1
24502,32197,4,1
24502,16759,5,1
24502,23165,6,1
24502,25705,7,0
24502,21833,8,0
24502,40396,9,0
24502,47209,10,1
24502,40706,11,0
24502,1468,12,0
24502,35824,13,0
24687,37439,1,0
24687,5804,2,1
24687,29487,3,1
24687,4658,4,1
24687,27845,5,1
24687,37065,6,1
24687,5876,7,1
24742,29447,1,0
24742,24852,2,0
24742,8277,3,1
24742,34668,4,0
24742,22474,5,0
24742,39470,6,0
24742,42265,7,0
24742,25072,8,0
24742,39958,9,0
24742,36011,10,0
24742,38531,11,0
24742,6218,12,0
24742,9666,13,0
24742,32016,14,0
24766,16797,1,1
24766,8048,2,1
24766,44683,3,1
24766,21292,4,1
24766,31474,5,1
24766,9076,6,1
24766,19972,7,1
24766,43352,8,1
24766,32689,9,0
24766,37687,10,0
24766,30827,11,1
24766,30406,12,0
24766,46677,13,0
24821,4687,1,1
24821,45635,2,1
24821,26094,3,1
24821,18288,4,1
24821,1080,5,1
24821,28204,6,1
24821,10479,7,1
24821,35665,8,1
24821,12481,9,1
24821,32569,10,1
24821,17311,11,1
24821,45930,12,1
24821,34504,13,1
24821,5460,14,1
24821,25232,15,1
24821,16619,16,1
24821,5097,17,1
24821,29095,18,1
24821,6576,19,1
24821,33095,20,0
24821,32275,21,0
24821,46941,22,1
24821,7837,23,1
24821,3990,24,0
24821,20281,25,1
24821,13757,26,0
24897,12089,1,0
24897,21903,2,1
24897,16797,3,1
24897,37646,4,1
24897,29398,5,1
24897,37417,6,1
24897,44310,7,1
24897,35914,8,1
24897,5479,9,1
24897,47318,10,1
24897,21709,11,1
24911,26604,1,1
24911,21137,2,1
24911,8174,3,1
24945,35887,1,0
24945,23649,2,0
24945,17862,3,0
24945,33787,4,1
24945,4605,5,1
24945,41787,6,0
24945,13176,7,0
24945,5373,8,1
24945,41836,9,0
24945,33929,10,0
24965,21616,1,1
24965,21137,2,1
24965,48679,3,1
24965,21903,4,1
24965,9076,5,1
24965,6347,6,1
24965,26940,7,1
24965,28597,8,0
24965,13310,9,0
24965,46900,10,0
24965,28204,11,1
24965,8277,12,1
25032,3957,1,1
25032,6532,2,1
25032,45123,3,1
25032,23233,4,1
25032,5785,5,1
25032,19057,6,1
25032,5876,7,1
25032,3599,8,1
25032,24838,9,1
25032,14127,10,1
25032,3634,11,1
25032,30117,12,1
25032,37029,13,1
25032,45106,14,1
25032,457,15,1
25032,24184,16,1
25032,24852,17,1
25032,37257,18,0
25032,14678,19,1
25032,7088,20,1
25032,10912,21,1
25032,33215,22,1
25032,25884,23,1
25032,21009,24,0
25032,45139,25,0
25032,26790,26,0
25032,2452,27,0
25032,36410,28,0
25032,5134,29,1
25032,46847,30,1
25032,25005,31,1
25032,26369,32,0
25032,7456,33,0
25032,46720,34,0
25032,29740,35,0
25032,46962,36,0
25066,46041,1,1
25066,33754,2,1
25066,4957,3,1
25092,1330,1,1
25092,20137,2,0
25092,45531,3,1
25092,39922,4,1
25092,45622,5,1
25152,3990,1,1
25152,40203,2,1
25152,32156,3,1
25152,34702,4,1
25152,29938,5,1
25152,18987,6,1
25152,25065,7,1
25152,23037,8,1
25198,27514,1,1
25198,3036,2,0
25198,17825,3,1
25198,32211,4,0
25198,10673,5,0
25198,22113,6,1
25198,18201,7,0
25198,42732,8,0
25198,24830,9,1
25198,44292,10,1
25198,26209,11,1
25199,15290,1,0
25199,32727,2,0
25199,24664,3,0
25199,37004,4,0
25199,11678,5,0
25199,45190,6,0
25199,21330,7,0
25199,16215,8,0
25199,6141,9,0
25199,48984,10,0
25199,29675,11,0
25199,47305,12,0
25199,21925,13,0
25208,4006,1,1
25208,27548,2,1
25208,24852,3,1
25208,41729,4,1
25208,15579,5,1
25208,20082,6,0
25208,17836,7,0
25208,28397,8,1
25208,33058,9,0
25208,39408,10,1
25208,20577,11,1
25208,5112,12,1
25208,48022,13,1
25208,33090,14,1
25208,40469,15,1
25212,49235,1,1
25212,24852,2,1
25212,9799,3,0
25212,21607,4,0
25212,25630,5,0
25212,22035,6,1
25212,31338,7,0
25212,49683,8,1
25230,39877,1,1
25230,21938,2,1
25230,32465,3,1
25318,4589,1,0
25318,32786,2,0
25318,30365,3,0
25318,33290,4,0
25318,5334,5,0
25318,49235,6,0
25318,16349,7,0
25318,35939,8,0
25318,46969,9,0
25318,22825,10,0
25318,34005,11,0
25318,5876,12,1
25318,19706,13,0
25318,36929,14,0
25359,26709,1,1
25359,3318,2,1
25359,31564,3,0
25359,19863,4,0
25359,38996,5,1
25359,8370,6,0
25359,43168,7,1
25359,27629,8,1
25359,30782,9,0
25362,23801,1,0
25362,31471,2,1
25362,21614,3,1
25362,2732,4,1
25362,27966,5,1
25362,17948,6,1
25362,43961,7,1
25362,14678,8,1
25362,38689,9,1
25362,21137,10,1
25362,14702,11,1
25426,13176,1,1
25426,30233,2,1
25426,38944,3,1
25426,11576,4,1
